rowid	search_description	search_task	spectrum_filename	id
2363	MSV000083508 29 tissues, pituitary_hypophysis Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	410db6b1a9264750aef1ddd201912166	MSV000083508/ccms_peak/pituitary_hypophysis/Trypsin_HCD_QExactiveplus/01698_H01_P018021_S00_N08_R1.mzML	2284
2364	MSV000083508 29 tissues, pituitary_hypophysis Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	410db6b1a9264750aef1ddd201912166	MSV000083508/ccms_peak/pituitary_hypophysis/Trypsin_HCD_QExactiveplus/01698_H02_P018021_S00_N16_R1.mzML	2285
2365	MSV000083508 29 tissues, pituitary_hypophysis Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	410db6b1a9264750aef1ddd201912166	MSV000083508/ccms_peak/pituitary_hypophysis/Trypsin_HCD_QExactiveplus/01698_H03_P018021_S00_N24_R1.mzML	2286
2366	MSV000083508 29 tissues, pituitary_hypophysis Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	410db6b1a9264750aef1ddd201912166	MSV000083508/ccms_peak/pituitary_hypophysis/Trypsin_HCD_QExactiveplus/01698_H04_P018021_S00_N32_R1.mzML	2287
2367	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_A01_P010695_S00_N01_R1.mzML	2288
2368	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_A02_P010695_S00_N09_R1.mzML	2289
2369	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_A03_P010695_S00_N17_R1.mzML	2290
2370	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_A04_P010695_S00_N25_R1.mzML	2291
2371	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_A05_P010695_S00_N33_R1.mzML	2292
2372	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_B01_P010695_S00_N02_R1.mzML	2293
2373	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_B02_P010695_S00_N10_R1.mzML	2294
2374	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_B03_P010695_S00_N18_R1.mzML	2295
2375	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_B04_P010695_S00_N26_R1.mzML	2296
2376	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_B05_P010695_S00_N34_R1.mzML	2297
2377	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_C01_P010695_S00_N03_R1.mzML	2298
2378	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_C02_P010695_S00_N11_R1.mzML	2299
2379	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_C03_P010695_S00_N19_R1.mzML	2300
2380	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_C04_P010695_S00_N27_R1.mzML	2301
2381	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_C05_P010695_S00_N35_R1.mzML	2302
2382	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_D01_P010695_S00_N04_R1.mzML	2303
2383	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_D02_P010695_S00_N12_R1.mzML	2304
2384	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_D03_P010695_S00_N20_R1.mzML	2305
2385	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_D04_P010695_S00_N28_R1.mzML	2306
2386	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_D05_P010695_S00_N36_R1.mzML	2307
2387	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_E01_P010695_S00_N05_R1.mzML	2308
2388	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_E02_P010695_S00_N13_R1.mzML	2309
2389	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_E03_P010695_S00_N21_R1.mzML	2310
2390	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_E04_P010695_S00_N29_R1.mzML	2311
2391	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_F01_P010695_S00_N06_R1.mzML	2312
2392	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_F02_P010695_S00_N14_R1.mzML	2313
2393	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_F03_P010695_S00_N22_R1.mzML	2314
2394	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_F04_P010695_S00_N30_R1.mzML	2315
2395	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_G01_P010695_S00_N07_R1.mzML	2316
2396	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_G02_P010695_S00_N15_R1.mzML	2317
2397	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_G03_P010695_S00_N23_R1.mzML	2318
2398	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_G04_P010695_S00_N31_R1.mzML	2319
2399	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_H01_P010695_S00_N08_R1.mzML	2320
2400	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_H02_P010695_S00_N16_R4.mzML	2321
2401	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_H03_P010695_S00_N24_R1.mzML	2322
2402	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01077_H04_P010695_S00_N32_R1.mzML	2323
2403	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_A01_P013680_S00_N01_R1.mzML	2324
2404	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_A02_P013680_S00_N09_R1.mzML	2325
2405	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_A03_P013680_S00_N17_R1.mzML	2326
2406	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_A04_P013680_S00_N25_R1.mzML	2327
2407	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_A05_P013680_S00_N33_R1.mzML	2328
2408	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_B01_P013680_S00_N02_R1.mzML	2329
2409	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_B02_P013680_S00_N10_R1.mzML	2330
2410	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_B03_P013680_S00_N18_R1.mzML	2331
2411	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_B04_P013680_S00_N26_R1.mzML	2332
2412	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_B05_P013680_S00_N34_R1.mzML	2333
2413	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_C01_P013680_S00_N03_R1.mzML	2334
2414	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_C02_P013680_S00_N11_R1.mzML	2335
2415	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_C03_P013680_S00_N19_R1.mzML	2336
2416	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_C04_P013680_S00_N27_R1.mzML	2337
2417	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_C05_P013680_S00_N35_R1.mzML	2338
2418	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_D01_P013680_S00_N04_R1.mzML	2339
2419	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_D02_P013680_S00_N12_R1.mzML	2340
2420	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_D03_P013680_S00_N20_R1.mzML	2341
2421	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_D04_P013680_S00_N28_R1.mzML	2342
2422	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_D05_P013680_S00_N36_R1.mzML	2343
2423	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_E01_P013680_S00_N05_R1.mzML	2344
2424	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_E02_P013680_S00_N13_R1.mzML	2345
2425	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_E03_P013680_S00_N21_R1.mzML	2346
2426	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_E04_P013680_S00_N29_R1.mzML	2347
2427	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_F01_P013680_S00_N06_R1.mzML	2348
2428	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_F02_P013680_S00_N14_R1.mzML	2349
2429	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_F03_P013680_S00_N22_R1.mzML	2350
2430	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_F04_P013680_S00_N30_R1.mzML	2351
2431	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_G01_P013680_S00_N07_R1.mzML	2352
2432	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_G02_P013680_S00_N15_R1.mzML	2353
2433	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_G03_P013680_S00_N23_R1.mzML	2354
2434	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_G04_P013680_S00_N31_R1.mzML	2355
2435	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_H01_P013680_S00_N08_R1.mzML	2356
2436	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_H02_P013680_S00_N16_R1.mzML	2357
2437	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_H03_P013680_S00_N24_R1.mzML	2358
2438	MSV000083508 29 tissues, placenta Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	8588555043bc4cd4830907480613b8f7	MSV000083508/ccms_peak/placenta/Trypsin_HCD_QExactiveplus/01349_H04_P013680_S00_N32_R1.mzML	2359
2439	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_A01_P013675_S00_N01_R1.mzML	2360
2440	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_A02_P013675_S00_N09_R1.mzML	2361
2441	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_A03_P013675_S00_N17_R1.mzML	2362
2442	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_A04_P013675_S00_N25_R1.mzML	2363
2443	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_A05_P013675_S00_N33_R1.mzML	2364
2444	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_B01_P013675_S00_N02_R1.mzML	2365
2445	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_B02_P013675_S00_N10_R1.mzML	2366
2446	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_B03_P013675_S00_N18_R1.mzML	2367
2447	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_B04_P013675_S00_N26_R1.mzML	2368
2448	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_B05_P013675_S00_N34_R1.mzML	2369
2449	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_C01_P013675_S00_N03_R1.mzML	2370
2450	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_C02_P013675_S00_N11_R1.mzML	2371
2451	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_C03_P013675_S00_N19_R1.mzML	2372
2452	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_C04_P013675_S00_N27_R1.mzML	2373
2453	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_C05_P013675_S00_N35_R1.mzML	2374
2454	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_D01_P013675_S00_N04_R1.mzML	2375
2455	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_D02_P013675_S00_N12_R1.mzML	2376
2456	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_D03_P013675_S00_N20_R1.mzML	2377
2457	MSV000083508 29 tissues, prostate Trypsin_HCD_QExactiveplus [launched by 6d1e5063b4254786ad33bccb2a186101]	f18933f2a1bc47dd8939a7dfe98c6715	MSV000083508/ccms_peak/prostate/Trypsin_HCD_QExactiveplus/01344_D04_P013675_S00_N28_R1.mzML	2378
